LAD21CD,LAD21NM,estimate,r2,std.error,fast
S12000048,Perth and Kinross,2001.9432504864967,0.9703108007853076,0.22846575444945919,fast
S12000049,Glasgow City,2003.4511853721906,0.9221763764916892,0.759021563077908,slow
S12000050,North Lanarkshire,2004.838593460774,0.9448817332573327,0.8783568989863756,slow
W06000001,Isle of Anglesey,2003.144386784573,0.9597119503335558,0.4030818531908233,slow
W06000002,Gwynedd,2002.5361583504377,0.9544252521888178,0.3715735149464486,fast
W06000003,Conwy,2002.5637797920508,0.9543504723529346,0.37226659058420425,fast
W06000004,Denbighshire,2002.9014182787434,0.9465982411511665,0.456618759757214,fast
W06000005,Flintshire,2004.5489938373967,0.9507524899821254,0.7637110184757369,slow
W06000006,Wrexham,2003.5116767445268,0.9424173771039456,0.5531921143848112,slow
W06000008,Ceredigion,2002.2265262544136,0.9707876558433484,0.24092761361711257,fast
W06000009,Pembrokeshire,2002.9048816788154,0.9579848973931693,0.3873200858442673,fast
W06000010,Carmarthenshire,2003.0671587484358,0.9583054041131365,0.39033458140545885,fast
W06000011,Swansea,2003.8750216921758,0.9473114266423149,0.6500777406580711,slow
W06000012,Neath Port Talbot,2003.9811525986904,0.9333027022014448,0.7674767809448058,slow
W06000013,Bridgend,2004.2559389903847,0.9563614963068524,0.5468273052543726,slow
W06000014,Vale of Glamorgan,2004.0326943402338,0.9509916281498366,0.5917734715531727,slow
W06000015,Cardiff,2004.2463712543424,0.9369992189747229,0.8226482535133062,slow
W06000016,Rhondda Cynon Taf,2003.9914570022986,0.9248740218722701,0.769350978005213,slow
W06000018,Caerphilly,2004.4994553103863,0.93836167010742,0.8187648489516184,slow
W06000019,Blaenau Gwent,2003.6656719233345,0.9329514442246075,0.6432910063080202,slow
W06000020,Torfaen,2003.8612045880175,0.9223309599350499,0.8408738484551149,slow
W06000021,Monmouthshire,2002.8934298188624,0.9352863314006428,0.5012005724224267,fast
W06000022,Newport,2003.4488479891038,0.9303566675938058,0.6354725281306849,slow
W06000023,Powys,2001.968798317468,0.9629454095997747,0.2776661067496279,fast
W06000024,Merthyr Tydfil,NA,NA,NA,NA
